BUS_NODE_ID|BUS_NODE_NM|ARO_BUSSTOP_ID|ARO_NM|BUSSTOP_ID|BUSSTOP_NM|ETL_TYPE|ETL_DATE,,,
8002923|덕명네거리|41400|덕명네거리|3051307900|덕명네거리|0602|2019-12-30 02:43:03,,,
8002926|한밭도서관|22060|한밭도서관|3001401700|한밭도서관|0602|2019-12-30 02:43:03,,,
8002928|한밭도서관후문|23140|한밭도서관후문|3001308300|한밭도서관후문|0602|2019-12-30 02:43:03,,,
8002930|들말/신대차고지|50840|들말/신대차고지|3061163000|들말/신대차고지|0602|2019-12-30 02:43:03,,,
8002934|한밭중네거리|12290|한밭중네거리|3001308700|한밭중네거리|0602|2019-12-30 02:43:03,,,
8002936|한배미뜰|40820|한배미뜰|3061308900|한배미뜰|0602|2019-12-30 02:43:03,,,
8002938|한빛고교|22670|한빛고교|3021309100|한빛고교|0602|2019-12-30 02:43:03,,,
8002940|한빛아파트|42780|한빛아파트|3051309400|한빛아파트|0602|2019-12-30 02:43:03,,,
8002942|한사랑아파트|20400|한사랑아파트|3021309600|한사랑아파트|0602|2019-12-30 02:43:03,,,
8002944|한솔제지|51850|한솔제지|3021310200|한솔제지|0602|2019-12-30 02:43:03,,,
8002946|한숲아파트|11720|한숲아파트|3001310500|한숲아파트|0602|2019-12-30 02:43:03,,,
8002948|한승미메이드아파트|40130|한승미메이드아파트|3051999000|한승미메이드아파트|0602|2019-12-30 02:43:03,,,
8002950|한신휴플러스|51020|한신휴플러스|3061140700|한신휴플러스|0602|2019-12-30 02:43:03,,,
8002981|호동|20930|호동|3001313900|호동|0602|2019-12-30 02:43:03,,,
8002983|호수돈여고|20080|호수돈여고|3021314100|호수돈여고|0602|2019-12-30 02:43:03,,,
8002986|대전문학관입구|11850|대전문학관입구|3001314500|대전문학관입구|0602|2019-12-30 02:43:03,,,
8002988|홍도지하보도|12070|홍도지하보도|3001314700|홍도지하보도|0602|2019-12-30 02:43:03,,,
8002990|홍도동현암아파트|12090|홍도동현암아파트|3001314900|홍도동현암아파트|0602|2019-12-30 02:43:03,,,
8002993|홍도육교|12140|홍도육교|3001315300|홍도육교|0602|2019-12-30 02:43:03,,,
8002995|목척교|12430|목척교|3001315500|목척교|0602|2019-12-30 02:43:03,,,
8002998|화곡|22880|화곡|3021315800|화곡|0602|2019-12-30 02:43:03,,,
8003001|화물터미널|40320|화물터미널|3051802802|화물터미널|0602|2019-12-30 02:43:03,,,
8005960|한남대북문|53130|한남대북문||한남대북문|0602|2019-12-30 02:43:03,,,
8003004|화암네거리|43490|화암네거리|3051316200|화암네거리|0602|2019-12-30 02:43:03,,,
8003006|화정초등학교|50110|화정초등학교|3061316400|화정초등학교|0602|2019-12-30 02:43:03,,,
8003008|황실타운아파트|32840|황실타운아파트|3001317300|황실타운아파트|0602|2019-12-30 02:43:03,,,
8003010|세천삼거리|13080|세천삼거리|3011317500|세천삼거리|0602|2019-12-30 02:43:03,,,
8001771|봉덕사입구|40510|봉덕사입구|3061185000|봉덕사입구|0602|2019-12-30 02:43:03,,,
8001773|유성온천역3번출구|41260|유성온천역3번출구|3051185200|유성온천역3번출구|0602|2019-12-30 02:43:03,,,
8001775|봉명동|41240|봉명동|3051185400|봉명동|0602|2019-12-30 02:43:03,,,
8001777|온천1동주민센터|41220|온천1동주민센터|3051804400|온천1동주민센터|0602|2019-12-30 02:43:03,,,
8001780|협진운수|44480|협진운수|3021185800|협진운수|0602|2019-12-30 02:43:03,,,
8001783|봉산동기점|44490|봉산동기점|3021186100|봉산동기점|0602|2019-12-30 02:43:03,,,
8001785|봉우중학교|33420|봉우중학교|3001186300|봉우중학교|0602|2019-12-30 02:43:03,,,
8001787|부국레미콘|50440|부국레미콘|3051186500|부국레미콘|0602|2019-12-30 02:43:03,,,
8001789|부사오거리|21130|부사오거리|3021186900|부사오거리|0602|2019-12-30 02:43:03,,,
8001791|부사오거리|20840|부사오거리|3021187100|부사오거리|0602|2019-12-30 02:43:03,,,
8001793|송강전통시장|44810|송강전통시장|3051121900|송강전통시장|0602|2019-12-30 02:43:03,,,
8001795|KT북대전지사|43400|KT북대전지사|3051187300|KT북대전지사|0602|2019-12-30 02:43:03,,,
8001797|북부교|12250|북부교|3001187700|북부교|0602|2019-12-30 02:43:03,,,
8001799|비금부락|13140|비금부락|3011188400|비금부락|0602|2019-12-30 02:43:03,,,
8001801|비래동|51580|비래동|3061188600|비래동|0602|2019-12-30 02:43:03,,,
8001803|비래동종점|51590|비래동종점|3061188800|비래동종점|0602|2019-12-30 02:43:03,,,
8001805|비룡교차로|12640|비룡교차로|3011189100|비룡교차로|0602|2019-12-30 02:43:03,,,
8001807|비룡/새동네|12700|비룡/새동네|3011189300|비룡/새동네|0602|2019-12-30 02:43:03,,,
8001809|비룡/줄골|12710|비룡/줄골|3011189400|비룡/줄골|0602|2019-12-30 02:43:03,,,
8001811|효문화마을입구|22720|효문화마을입구|3021189700|효문화마을입구|0602|2019-12-30 02:43:03,,,
8001813|사기점골|33970|사기점골|3021906300|사기점골|0602|2019-12-30 02:43:03,,,
8001815|사기정골|22980|사기정골|3021190000|사기정골|0602|2019-12-30 02:43:03,,,
8001819|사봉|40970|사봉|3061190400|사봉|0602|2019-12-30 02:43:03,,,
8001821|사성동|13260|사성동|3011190800|사성동|0602|2019-12-30 02:43:03,,,
8001827|사정동|22560|사정동|3051193300|사정동|0602|2019-12-30 02:43:03,,,
8001829|사진개|33830|사진개|3001191600|사진개|0602|2019-12-30 02:43:03,,,
8001831|사학연금회관|32450|사학연금회관|3001191800|사학연금회관|0602|2019-12-30 02:43:03,,,
8001833|산내주공아파트|13390|산내주공아파트|3011192000|산내주공아파트|0602|2019-12-30 02:43:03,,,
8001835|산내초등학교|13460|산내초등학교|3011192200|산내초등학교|0602|2019-12-30 02:43:03,,,
8001837|산디마을삼거리|52450|산디마을삼거리|3061400200|산디마을삼거리|0602|2019-12-30 02:43:03,,,
8001839|상서삼거리|52230|상서삼거리|3061192600|상서삼거리|0602|2019-12-30 02:43:03,,,
8001841|선바위삼거리|52180|선바위삼거리|3061154800|선바위삼거리|0602|2019-12-30 02:43:03,,,
8001843|산서민원센터|22840|산서민원센터|3021192800|산서민원센터|0602|2019-12-30 02:43:03,,,
4002040|서평리||서평리||서평리|0602|2019-12-30 02:43:03,,,
8007417|삼호아파트|53540|삼호아파트||삼호아파트|0602|2019-12-30 02:43:03,,,
8007440|옛터민속박물관|14760|옛터민속박물관||옛터민속박물관|0602|2019-12-30 02:43:03,,,
8001846|산성네거리|22290|산성네거리|3001193100|산성네거리|0602|2019-12-30 02:43:03,,,
8001848|산성시장|22340|산성시장|3001193500|산성시장|0602|2019-12-30 02:43:03,,,
8001850|산성동새마을회관|22410|산성동새마을회관|3001193900|산성동새마을회관|0602|2019-12-30 02:43:03,,,
8001851|산성동주민센터|22300|산성동주민센터|3001193600|산성동주민센터|0602|2019-12-30 02:43:03,,,
8001853|산성시장|22330|산성시장|3001194000|산성시장|0602|2019-12-30 02:43:03,,,
8001855|산성우성아파트|21730|산성우성아파트|3021194200|산성우성아파트|0602|2019-12-30 02:43:03,,,
8001857|산성초등학교|22580|산성초등학교|3051194400|산성초등학교|0602|2019-12-30 02:43:03,,,
8001859|산정마을|13990|산정마을|3021200700|산정마을|0602|2019-12-30 02:43:03,,,
8001861|토옥골|34090|토옥골|3001194700|토옥골|0602|2019-12-30 02:43:03,,,
8001863|산흥초등학교|13950|산흥초등학교|3021194900|산흥초등학교|0602|2019-12-30 02:43:03,,,
8001865|삼괴동/송촌마을|13900|삼괴동/송촌마을|3011195600|삼괴동/송촌마을|0602|2019-12-30 02:43:03,,,
8001867|삼박골|40730|삼박골|3061196100|삼박골|0602|2019-12-30 02:43:03,,,
8001869|삼부아파트|21480|삼부아파트|3021196400|삼부아파트|0602|2019-12-30 02:43:03,,,
8001871|삼성초등학교|12330|삼성초등학교|3001196600|삼성초등학교|0602|2019-12-30 02:43:03,,,
8001874|삼성생명|20270|삼성생명|3021196800|삼성생명|0602|2019-12-30 02:43:03,,,
8001876|삼성초등학교|12310|삼성초등학교|3001197200|삼성초등학교|0602|2019-12-30 02:43:03,,,
8001878|삼성화재연수원|41710|삼성화재연수원|3051197400|삼성화재연수원|0602|2019-12-30 02:43:03,,,
8001880|삼정동|10870|삼정동|3011198100|삼정동|0602|2019-12-30 02:43:03,,,
8001882|삼정동|52670|삼정동|3061198300|삼정동|0602|2019-12-30 02:43:03,,,
8001884|삼정동.근장골길|52690|삼정동.근장골길|3061198500|삼정동.근장골길|0602|2019-12-30 02:43:03,,,
8001886|삼정동.농기계보관창고|52620|삼정동.농기계보관창고|3061198700|삼정동.농기계보관창고|0602|2019-12-30 02:43:03,,,
8001888|삼정동.소골마을|52700|삼정동.소골마을|3061198900|삼정동.소골마을|0602|2019-12-30 02:43:03,,,
8001890|삼천중학교|32630|삼천중학교|3001199500|삼천중학교|0602|2019-12-30 02:43:03,,,
8001892|삿갓집|41030|삿갓집|3061199700|삿갓집|0602|2019-12-30 02:43:03,,,
8001894|상당|22630|상당|3051199900|상당|0602|2019-12-30 02:43:03,,,
8001896|상보안|34470|상보안|3001200100|상보안|0602|2019-12-30 02:43:03,,,
8001899|상소동(노인병원)|13960|상소동(노인병원)|3021200500|상소동(노인병원)|0602|2019-12-30 02:43:03,,,
8001901|상소동산림욕장|13850|상소동산림욕장|3021200800|상소동산림욕장|0602|2019-12-30 02:43:03,,,
8001903|상수도사업본부|31810|상수도사업본부|3001201000|상수도사업본부|0602|2019-12-30 02:43:03,,,
8001905|새뜸마을|52400|새뜸마을|3061201400|새뜸마을|0602|2019-12-30 02:43:03,,,
8001907|새울|11130|새울|3001217700|새울|0602|2019-12-30 02:43:03,,,
8001909|새일초등학교|52170|새일초등학교|3061202000|새일초등학교|0602|2019-12-30 02:43:03,,,
8001911|새터|34010|새터|3001202200|새터|0602|2019-12-30 02:43:03,,,
8001913|샘머리아파트|32500|샘머리아파트|3001202700|샘머리아파트|0602|2019-12-30 02:43:03,,,
8001915|샘물타운아파트|40220|샘물타운아파트|3051203000|샘물타운아파트|0602|2019-12-30 02:43:03,,,
8001917|샛고개|23520|샛고개|3021203200|샛고개|0602|2019-12-30 02:43:03,,,
8001919|샛별아파트|32940|샛별아파트|3001203400|샛별아파트|0602|2019-12-30 02:43:03,,,
8001921|홈플러스동대전점|11860|홈플러스동대전점|3001156900|홈플러스동대전점|0602|2019-12-30 02:43:03,,,
8001923|서구보건소|34720|서구보건소|3001203700|서구보건소|0602|2019-12-30 02:43:03,,,
8001925|서구청|32320|서구청|3001203900|서구청|0602|2019-12-30 02:43:03,,,
8002952|한아름아파트|32920|한아름아파트|3001310600|한아름아파트|0602|2019-12-30 02:43:03,,,
8002954|한우리아파트|31150|한우리아파트|3001310800|한우리아파트|0602|2019-12-30 02:43:03,,,
8002956|한울아파트후문|42960|한울아파트후문|3051311000|한울아파트후문|0602|2019-12-30 02:43:03,,,
8002958|신탄진26통|52880|신탄진26통|3061407200|신탄진26통|0602|2019-12-30 02:43:03,,,
8002960|한진오피스텔|41340|한진오피스텔|3051311400|한진오피스텔|0602|2019-12-30 02:43:03,,,
8002962|한화케미칼중앙연구소|43020|한화케미칼중앙연구소|3051311600|한화케미칼중앙연구소|0602|2019-12-30 02:43:03,,,
8002964|햇님아파트|32570|햇님아파트|3001312200|햇님아파트|0602|2019-12-30 02:43:03,,,
8002966|향우네거리|30260|향우네거리|3001312400|향우네거리|0602|2019-12-30 02:43:03,,,
7002760|신탄진과선교||신탄진과선교||신탄진과선교|0602|2019-12-30 02:43:03,,,
8007410|별밭공원|82590|별밭공원||별밭공원|0602|2019-12-30 02:43:03,,,
8002967|향촌아파트|32000|향촌아파트|3001312500|향촌아파트|0602|2019-12-30 02:43:03,,,
8002969|시청역|32390|시청역|3001312700|시청역|0602|2019-12-30 02:43:03,,,
8002971|현암교|12190|현암교|3001313100|현암교|0602|2019-12-30 02:43:03,,,
8002973|현충원역|41460|현충원역|3051120600|현충원역|0602|2019-12-30 02:43:03,,,
8002976|대전과학기술대학교|30050|대전과학기술대학교|3051313400|대전과학기술대학교|0602|2019-12-30 02:43:03,,,
8002978|계룡아파트|30020|계룡아파트|3051313600|계룡아파트|0602|2019-12-30 02:43:03,,,
8002980|호동|20940|호동|3001313800|호동|0602|2019-12-30 02:43:03,,,
8002982|호수돈여고|21230|호수돈여고|3021314000|호수돈여고|0602|2019-12-30 02:43:03,,,
8002984|홈플러스유성점|41390|홈플러스유성점|3051128700|홈플러스유성점|0602|2019-12-30 02:43:03,,,
8002987|대전문학관입구|11840|대전문학관입구|3001314600|대전문학관입구|0602|2019-12-30 02:43:03,,,
8002989|홍도동|12050|홍도동|3061314800|홍도동|0602|2019-12-30 02:43:03,,,
8002991|홍도동현암아파트|12080|홍도동현암아파트|3001315000|홍도동현암아파트|0602|2019-12-30 02:43:03,,,
8002994|홍도육교|11930|홍도육교|3001315400|홍도육교|0602|2019-12-30 02:43:03,,,
8002997|온천교|41360|온천교|3051315700|온천교|0602|2019-12-30 02:43:03,,,
8002999|화곡|22890|화곡|3021315900|화곡|0602|2019-12-30 02:43:03,,,
8003002|수통골삼거리|41660|수통골삼거리|3051215100|수통골삼거리|0602|2019-12-30 02:43:03,,,
8003003|수통골삼거리|41670|수통골삼거리|3051807900|수통골삼거리|0602|2019-12-30 02:43:03,,,
8003005|화암네거리|43520|화암네거리|3051316300|화암네거리|0602|2019-12-30 02:43:03,,,
8003007|한국지질자원연구원|42820|한국지질자원연구원|3051316500|한국지질자원연구원|0602|2019-12-30 02:43:03,,,
8003009|세천삼거리|13070|세천삼거리|3011317400|세천삼거리|0602|2019-12-30 02:43:03,,,
8001770|봉덕사입구|40520|봉덕사입구|3061184900|봉덕사입구|0602|2019-12-30 02:43:03,,,
8001772|유성온천역2번출구|41280|유성온천역2번출구|3051185100|유성온천역2번출구|0602|2019-12-30 02:43:03,,,
8001774|봉명동|41250|봉명동|3051185300|봉명동|0602|2019-12-30 02:43:03,,,
8001776|온천1동주민센터|41230|온천1동주민센터|3051185500|온천1동주민센터|0602|2019-12-30 02:43:03,,,
8001778|협진운수|44500|협진운수|3021185700|협진운수|0602|2019-12-30 02:43:03,,,
8001782|송강마을아파트|44800|송강마을아파트|3021185901|송강마을아파트|0602|2019-12-30 02:43:03,,,
8001784|봉산중학교|31640|봉산중학교|3001186200|봉산중학교|0602|2019-12-30 02:43:03,,,
8001786|봉우중학교|33430|봉우중학교|3001186400|봉우중학교|0602|2019-12-30 02:43:03,,,
8001788|부국레미콘|50430|부국레미콘|3051186600|부국레미콘|0602|2019-12-30 02:43:03,,,
8001790|부사오거리|21110|부사오거리|3021187000|부사오거리|0602|2019-12-30 02:43:03,,,
8001792|부사오거리|21120|부사오거리|3021187200|부사오거리|0602|2019-12-30 02:43:03,,,
8001794|송강전통시장|44780|송강전통시장|3051122000|송강전통시장|0602|2019-12-30 02:43:03,,,
8001796|북부교|12260|북부교|3001187600|북부교|0602|2019-12-30 02:43:03,,,
8001798|비금부락|13150|비금부락|3011188300|비금부락|0602|2019-12-30 02:43:03,,,
8001800|비래검문소|51510|비래검문소|3061188500|비래검문소|0602|2019-12-30 02:43:03,,,
8001802|비래동|51570|비래동|3061188700|비래동|0602|2019-12-30 02:43:03,,,
8001804|비룡교차로|12650|비룡교차로|3011189000|비룡교차로|0602|2019-12-30 02:43:03,,,
8001806|비룡/새동네|12720|비룡/새동네|3011189200|비룡/새동네|0602|2019-12-30 02:43:03,,,
8001808|비룡/줄골|12730|비룡/줄골|3011188900|비룡/줄골|0602|2019-12-30 02:43:03,,,
8001810|비룡동입구|12690|비룡동입구|3011189500|비룡동입구|0602|2019-12-30 02:43:03,,,
8001812|효문화마을입구|22450|효문화마을입구|3021402000|효문화마을입구|0602|2019-12-30 02:43:03,,,
8001814|사기점골|33960|사기점골|3021906200|사기점골|0602|2019-12-30 02:43:03,,,
8001816|사기정골|22970|사기정골|3021190100|사기정골|0602|2019-12-30 02:43:03,,,
8001820|사봉|40960|사봉|3061190500|사봉|0602|2019-12-30 02:43:03,,,
8001822|사성동|13250|사성동|3011190900|사성동|0602|2019-12-30 02:43:03,,,
8001828|사정동|22550|사정동|3051193400|사정동|0602|2019-12-30 02:43:03,,,
8001830|사진개|33820|사진개|3001191700|사진개|0602|2019-12-30 02:43:03,,,
8001832|산내주공아파트|13400|산내주공아파트|3011191900|산내주공아파트|0602|2019-12-30 02:43:03,,,
8001834|산내초등학교|13450|산내초등학교|3011192100|산내초등학교|0602|2019-12-30 02:43:03,,,
8001836|산디마을삼거리|52440|산디마을삼거리|3061192300|산디마을삼거리|0602|2019-12-30 02:43:03,,,
8001838|상서삼거리|52220|상서삼거리|3061192500|상서삼거리|0602|2019-12-30 02:43:03,,,
8001840|새일초등학교|52150|새일초등학교|3061192700|새일초등학교|0602|2019-12-30 02:43:03,,,
8001842|선바위삼거리|52190|선바위삼거리|3061154900|선바위삼거리|0602|2019-12-30 02:43:03,,,
8001844|산서민원센터|22850|산서민원센터|3021192900|산서민원센터|0602|2019-12-30 02:43:03,,,
8007416|평화아파트|53530|평화아파트||평화아파트|0602|2019-12-30 02:43:03,,,
8007439|옛터민속박물관|14750|옛터민속박물관||옛터민속박물관|0602|2019-12-30 02:43:03,,,
8001845|산서초등학교|22910|산서초등학교|3021193000|산서초등학교|0602|2019-12-30 02:43:03,,,
8001847|산성네거리|22280|산성네거리|3001193200|산성네거리|0602|2019-12-30 02:43:03,,,
8001849|산성동새마을회관|22400|산성동새마을회관|3001193800|산성동새마을회관|0602|2019-12-30 02:43:03,,,
8007289|대덕산업단지|53490|대덕산업단지||대덕산업단지|0602|2019-12-30 02:43:03,,,
8001852|산성동주민센터|22310|산성동주민센터|3001193700|산성동주민센터|0602|2019-12-30 02:43:03,,,
8001854|산성우성아파트|22430|산성우성아파트|3021194100|산성우성아파트|0602|2019-12-30 02:43:03,,,
8001856|산성초등학교|22570|산성초등학교|3051194300|산성초등학교|0602|2019-12-30 02:43:03,,,
8001858|산정마을|13980|산정마을|3021199000|산정마을|0602|2019-12-30 02:43:03,,,
8001860|용태울|34070|용태울|3001194600|용태울|0602|2019-12-30 02:43:03,,,
8001862|산흥초등학교|13940|산흥초등학교|3021194800|산흥초등학교|0602|2019-12-30 02:43:03,,,
8001864|소룡골입구|13870|소룡골입구|3011195200|소룡골입구|0602|2019-12-30 02:43:03,,,
8001866|삼박골|40750|삼박골|3061196000|삼박골|0602|2019-12-30 02:43:03,,,
8001868|삼부아파트|21490|삼부아파트|3021196300|삼부아파트|0602|2019-12-30 02:43:03,,,
8001870|삼성2동|12170|삼성2동|3001196500|삼성2동|0602|2019-12-30 02:43:03,,,
8001872|삼성네거리|12320|삼성네거리|3001196700|삼성네거리|0602|2019-12-30 02:43:03,,,
8001875|삼성생명|20290|삼성생명|3021196900|삼성생명|0602|2019-12-30 02:43:03,,,
8001877|삼성화재연수원|41730|삼성화재연수원|3051197300|삼성화재연수원|0602|2019-12-30 02:43:03,,,
8001879|삼정동|10860|삼정동|3011198000|삼정동|0602|2019-12-30 02:43:03,,,
8001881|삼정동|52660|삼정동|3061198200|삼정동|0602|2019-12-30 02:43:03,,,
8001883|삼정동.근장골길|52680|삼정동.근장골길|3061198400|삼정동.근장골길|0602|2019-12-30 02:43:03,,,
8001885|삼정동.농기계보관창고|52630|삼정동.농기계보관창고|3061198600|삼정동.농기계보관창고|0602|2019-12-30 02:43:03,,,
8001887|삼정동.소골마을|52710|삼정동.소골마을|3061198800|삼정동.소골마을|0602|2019-12-30 02:43:03,,,
8001889|삼정하이츠타운|51080|삼정하이츠타운|3061199100|삼정하이츠타운|0602|2019-12-30 02:43:03,,,
8001891|삼호아파트|51560|삼호아파트|3061199600|삼호아파트|0602|2019-12-30 02:43:03,,,
8001893|삿갓집|41040|삿갓집|3061199800|삿갓집|0602|2019-12-30 02:43:03,,,
8001895|상당|22640|상당|3051200000|상당|0602|2019-12-30 02:43:03,,,
8001897|상보안|34460|상보안|3001200200|상보안|0602|2019-12-30 02:43:03,,,
8001900|상소동(노인병원)|13970|상소동(노인병원)|3021200600|상소동(노인병원)|0602|2019-12-30 02:43:03,,,
8001902|상수도사업본부|31780|상수도사업본부|3001200900|상수도사업본부|0602|2019-12-30 02:43:03,,,
8001904|새뜸마을|52390|새뜸마을|3061201300|새뜸마을|0602|2019-12-30 02:43:03,,,
8001906|새여울아파트|52910|새여울아파트|3061201700|새여울아파트|0602|2019-12-30 02:43:03,,,
8001908|새울|11150|새울|3001217800|새울|0602|2019-12-30 02:43:03,,,
8001910|새터|34000|새터|3021906100|새터|0602|2019-12-30 02:43:03,,,
8001912|샘머리공원|32600|샘머리공원|3001202500|샘머리공원|0602|2019-12-30 02:43:03,,,
8001914|샘물타운아파트|40230|샘물타운아파트|3051202800|샘물타운아파트|0602|2019-12-30 02:43:03,,,
8001916|샘물타운아파트|40210|샘물타운아파트|3051203100|샘물타운아파트|0602|2019-12-30 02:43:03,,,
8001918|샛고개|22730|샛고개|3021203300|샛고개|0602|2019-12-30 02:43:03,,,
8001920|구샤또호텔|11880|구샤또호텔|3001203500|구샤또호텔|0602|2019-12-30 02:43:03,,,
8001922|서구보건소|34710|서구보건소|3001203600|서구보건소|0602|2019-12-30 02:43:03,,,
8001924|서구청|32330|서구청|3001203800|서구청|0602|2019-12-30 02:43:03,,,
8001926|서대전고등학교|32810|서대전고등학교|3001204200|서대전고등학교|0602|2019-12-30 02:43:03,,,
8001928|서대전네거리역4번출구|21400|서대전네거리역4번출구|3001204700|서대전네거리역4번출구|0602|2019-12-30 02:43:03,,,
8001927|서대전네거리역2번출구|22150|서대전네거리역2번출구|3001204300|서대전네거리역2번출구|0602|2019-12-30 02:43:03,,,
8001929|서대전네거리역3번출구|21410|서대전네거리역3번출구|3001204400|서대전네거리역3번출구|0602|2019-12-30 02:43:03,,,
8001931|서대전네거리역5번출구|21200|서대전네거리역5번출구|3021204600|서대전네거리역5번출구|0602|2019-12-30 02:43:03,,,
8001934|서대전역네거리|22040|서대전역네거리|3001205100|서대전역네거리|0602|2019-12-30 02:43:03,,,
8001936|서대전역|21350|서대전역|3001205300|서대전역|0602|2019-12-30 02:43:03,,,
8001938|서대전역입구|21650|서대전역입구|3021221300|서대전역입구|0602|2019-12-30 02:43:03,,,
8001940|서대전육교|21840|서대전육교|3021205600|서대전육교|0602|2019-12-30 02:43:03,,,
8001942|KT서대전지사입구|31400|KT서대전지사입구|3001205800|KT서대전지사입구|0602|2019-12-30 02:43:03,,,
8001944|서대전IC|40180|서대전IC|3051206000|서대전IC|0602|2019-12-30 02:43:03,,,
8001947|서부경찰서|30070|서부경찰서|3051169400|서부경찰서|0602|2019-12-30 02:43:03,,,
8001949|서부농협본점|31120|서부농협본점|3001206500|서부농협본점|0602|2019-12-30 02:43:03,,,
3064263|다정동커뮤니티센터|061022|다정동커뮤니티센터||다정동커뮤니티센터|0602|2019-12-30 02:43:03,,,
3064262|가온마을6,9단지|061021|가온마을6,9단지||가온마을6,9단지|0602|2019-12-30 02:43:03
8001952|둔산소방서|31870|둔산소방서|3001206800|둔산소방서|0602|2019-12-30 02:43:03,,,
8001954|서부종합시장|21700|서부종합시장|3021207000|서부종합시장|0602|2019-12-30 02:43:03,,,
8001956|서남부터미널기점|21660|서남부터미널기점|3011913900|서남부터미널기점|0602|2019-12-30 02:43:03,,,
8001973|선골|34640|선골|3001208900|선골|0602|2019-12-30 02:43:03,,,
8001959|서우아파트2단지|31610|서우아파트2단지|3001207400|서우아파트2단지|0602|2019-12-30 02:43:03,,,
8001962|서중학교입구|31630|서중학교입구|3001207800|서중학교입구|0602|2019-12-30 02:43:03,,,
8001964|석교동행정복지센터|20890|석교동행정복지센터|3021208000|석교동행정복지센터|0602|2019-12-30 02:43:03,,,
8001966|삼정취수장|52650|삼정취수장|3061208400|삼정취수장|0602|2019-12-30 02:43:03,,,
8001968|석봉초등학교|52870|석봉초등학교|3061208600|석봉초등학교|0602|2019-12-30 02:43:03,,,
8001970|아침마을아파트|11480|아침마을아파트|3001208800|아침마을아파트|0602|2019-12-30 02:43:03,,,
8001975|선바위|52200|선바위|3061209300|선바위|0602|2019-12-30 02:43:03,,,
8001977|선바위|52160|선바위|3061209500|선바위|0602|2019-12-30 02:43:03,,,
8001979|선병원|20460|선병원|3021209700|선병원|0602|2019-12-30 02:43:03,,,
8001981|선비마을2단지|50970|선비마을2단지|3061210000|선비마을2단지|0602|2019-12-30 02:43:03,,,
8001983|선비마을4단지|51060|선비마을4단지|3061210200|선비마을4단지|0602|2019-12-30 02:43:03,,,
8001985|선비마을5단지|51030|선비마을5단지|3061210600|선비마을5단지|0602|2019-12-30 02:43:03,,,
8001987|선비마을입구|50910|선비마을입구|3061210800|선비마을입구|0602|2019-12-30 02:43:03,,,
8001989|선사유적지|32980|선사유적지|3001211100|선사유적지|0602|2019-12-30 02:43:03,,,
8001991|선화동천주교회|20130|선화동천주교회|3021211300|선화동천주교회|0602|2019-12-30 02:43:03,,,
8001993|성남네거리|11990|성남네거리|3001211500|성남네거리|0602|2019-12-30 02:43:03,,,
8001995|성남네거리|12000|성남네거리|3001211700|성남네거리|0602|2019-12-30 02:43:03,,,
8001997|성덕중학교|42950|성덕중학교|3051899600|성덕중학교|0602|2019-12-30 02:43:03,,,
8001999|성룡초등학교|32910|성룡초등학교|3001212000|성룡초등학교|0602|2019-12-30 02:43:03,,,
8002001|성모병원|20570|성모병원|3001212200|성모병원|0602|2019-12-30 02:43:03,,,
8002004|성북1통신뜸앞|40540|성북1통신뜸앞|3061213500|성북1통신뜸앞|0602|2019-12-30 02:43:03,,,
8002006|성북2통동구나무|40580|성북2통동구나무|3061212500|성북2통동구나무|0602|2019-12-30 02:43:03,,,
8002008|성북2통마을회관앞|40560|성북2통마을회관앞|3061212700|성북2통마을회관앞|0602|2019-12-30 02:43:03,,,
8002011|성북3통|40630|성북3통|3061213000|성북3통|0602|2019-12-30 02:43:03,,,
8002013|성북3통굿개말길|40590|성북3통굿개말길|3061213200|성북3통굿개말길|0602|2019-12-30 02:43:03,,,
8002015|성북3통마을회관|40610|성북3통마을회관|3061213400|성북3통마을회관|0602|2019-12-30 02:43:03,,,
8002018|성우동산|50740|성우동산|3061214100|성우동산|0602|2019-12-30 02:43:03,,,
8002020|세동2통|40780|세동2통|3061214300|세동2통|0602|2019-12-30 02:43:03,,,
8002022|세동종점|40640|세동종점|3061214500|세동종점|0602|2019-12-30 02:43:03,,,
8002024|세원화성|50490|세원화성|3051158900|세원화성|0602|2019-12-30 02:43:03,,,
8002026|세종아파트|44180|세종아파트|3051214700|세종아파트|0602|2019-12-30 02:43:03,,,
8002028|세천/새동네|13000|세천/새동네|3011214900|세천/새동네|0602|2019-12-30 02:43:03,,,
8002030|세천동|13010|세천동|3011215100|세천동|0602|2019-12-30 02:43:03,,,
8002032|센트럴파크2단지|22140|센트럴파크2단지|3001290500|센트럴파크2단지|0602|2019-12-30 02:43:03,,,
8002034|소룡골입구|13860|소룡골입구|3011195700|소룡골입구|0602|2019-12-30 02:43:03,,,
8002036|소리.말미|13760|소리.말미|3001215400|소리.말미|0602|2019-12-30 02:43:03,,,
8002038|소월아파트|51220|소월아파트|3061215600|소월아파트|0602|2019-12-30 02:43:03,,,
8002040|중앙동주민센터|11450|중앙동주민센터|3051216000|중앙동주민센터|0602|2019-12-30 02:43:03,,,
8002042|소호2동|13720|소호2동|3001216200|소호2동|0602|2019-12-30 02:43:03,,,
8002044|소호동|13740|소호동|3001216400|소호동|0602|2019-12-30 02:43:03,,,
8001010|가수원교|33210|가수원교||가수원교|0602|2019-12-30 02:43:03,,,
